"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"6528";6528;0;0;0;0;0;0;3;3;3
"6529";6529;0;0;0;0;0;0;3;3;3
"6530";6530;0;0;0;0;0;0;3;3;3
"6531";6531;0;0;0;0;0;0;3;3;3
"6532";6532;0;0;0;0;0;0;0;0;1
"6533";6533;0;0;0;0;0;0;3;3;3
"6534";6534;0;0;0;0;0;0;3;3;3
"6535";6535;0;0;0;0;0;0;3;3;3
"6536";6536;0;0;0;0;0;0;3;3;3
"6537";6537;0;0;0;0;0;0;3;3;3
"6538";6538;0;0;0;0;0;0;3;3;3
"6539";6539;0;0;0;0;0;0;2;2;2
"6540";6540;0;0;0;0;0;0;2;2;2
"6541";6541;0;0;0;0;0;0;2;2;2
"6542";6542;0;0;0;0;0;0;2;2;2
"6543";6543;0;0;0;0;0;0;2;2;2
"6544";6544;0;0;0;0;0;0;3;3;3
"6545";6545;0;0;0;0;0;0;3;3;3
"6546";6546;0;0;0;0;0;0;3;3;3
"6547";6547;0;0;0;0;0;0;0;0;1
"6548";6548;0;0;0;0;0;0;0;0;1
"6549";6549;0;0;0;0;0;0;3;3;3
"6550";6550;0;0;0;0;0;0;3;3;3
"6551";6551;0;0;0;0;0;0;0;0;1
"6552";6552;0;0;0;0;0;0;0;0;1
"6553";6553;0;0;0;0;0;0;0;0;1
"6554";6554;0;0;0;0;0;0;0;0;1
"6555";6555;0;0;0;0;0;0;0;0;1
"6556";6556;0;0;0;0;0;0;0;0;1
"6557";6557;0;0;0;0;0;0;0;0;1
"6558";6558;0;0;0;0;0;0;0;0;1
"6559";6559;0;0;0;0;0;0;0;0;1
"6560";6560;0;0;0;0;0;0;0;0;1
"6561";6561;0;0;0;0;0;0;0;0;1
"6562";6562;0;0;0;0;0;0;0;0;1
"6563";6563;0;0;0;0;0;0;0;0;1
"6564";6564;0;0;0;0;0;0;0;0;1
"6565";6565;0;0;0;0;0;0;0;0;1
"6566";6566;0;0;0;0;0;0;0;0;1
"6567";6567;0;0;0;0;0;0;0;0;1
"6568";6568;0;0;0;0;0;0;0;0;1
"6569";6569;0;0;0;0;0;0;0;0;1
"6570";6570;0;0;0;0;0;0;2;2;2
"6571";6571;0;0;0;0;0;0;0;0;1
"6572";6572;0;0;0;0;0;0;0;0;1
"6573";6573;0;0;0;0;0;0;0;0;1
"6574";6574;0;0;0;0;0;0;0;0;1
"6575";6575;0;0;0;0;0;0;0;0;1
"6576";6576;0;0;0;0;0;0;0;0;1
"6577";6577;0;0;0;0;0;0;0;0;1
"6578";6578;0;0;0;0;0;0;0;0;1
"6579";6579;0;0;0;0;0;0;3;3;3
"6580";6580;0;0;0;0;0;0;2;2;2
"6581";6581;0;0;0;0;0;0;2;2;2
"6582";6582;0;0;0;0;0;0;3;3;3
"6583";6583;0;0;0;0;0;0;3;3;3
"6584";6584;0;0;0;0;0;0;0;0;1
"6585";6585;0;0;0;0;0;0;3;3;3
"6586";6586;0;0;0;0;0;0;2;2;2
"6587";6587;0;0;0;0;0;0;3;3;3
"6588";6588;0;0;0;0;0;0;0;0;1
"6589";6589;0;0;0;0;0;0;0;0;1
"6590";6590;0;0;0;0;0;0;0;0;1
"6591";6591;0;0;0;0;0;0;0;0;1
"6592";6592;0;0;0;0;0;0;0;0;1
"6593";6593;0;0;0;0;0;0;3;3;3
"6594";6594;0;0;0;0;0;0;0;0;1
"6595";6595;0;0;0;0;0;0;0;0;1
"6596";6596;0;0;0;0;0;0;0;0;1
"6597";6597;0;0;0;0;0;0;3;3;3
"6598";6598;0;0;0;0;0;0;0;0;1
"6599";6599;0;0;0;0;0;0;3;3;3
"6600";6600;0;0;0;0;0;0;2;2;2
"6601";6601;0;0;0;0;0;0;3;3;3
"6602";6602;0;0;0;0;0;0;3;3;3
"6603";6603;0;0;0;0;0;0;0;0;1
"6604";6604;0;0;0;0;0;0;2;2;2
"6605";6605;0;0;0;0;0;0;0;0;1
"6606";6606;0;0;0;0;0;0;0;0;1
"6607";6607;0;0;0;0;0;0;3;3;3
"6608";6608;0;0;0;0;0;0;3;3;3
"6609";6609;0;0;0;0;0;0;3;3;3
"6610";6610;0;0;0;0;0;0;3;3;3
"6611";6611;0;0;0;0;0;0;0;0;1
"6612";6612;0;0;0;0;0;0;0;0;1
"6613";6613;0;0;0;0;0;0;0;0;1
"6614";6614;0;0;0;0;0;0;3;3;3
"6615";6615;0;0;0;0;0;0;3;3;3
"6616";6616;0;0;0;0;0;0;0;0;1
"6617";6617;0;0;0;0;0;0;0;0;1
"6618";6618;0;0;0;0;0;0;2;2;2
"6619";6619;0;0;0;0;0;0;0;0;1
"6620";6620;0;0;0;0;0;0;0;0;1
"6621";6621;0;0;0;0;0;0;0;0;1
"6622";6622;0;0;0;0;0;0;0;0;1
"6623";6623;0;0;0;0;0;0;0;0;1
"6624";6624;0;0;0;0;0;0;0;0;1
"6625";6625;0;0;0;0;0;0;0;0;1
"6626";6626;0;0;0;0;0;0;2;2;2
"6627";6627;0;0;0;0;0;0;2;2;2
"6628";6628;0;0;0;0;0;0;0;0;1
"6629";6629;0;0;0;0;0;0;0;0;1
"6630";6630;0;0;0;0;0;0;3;3;3
"6631";6631;0;0;0;0;0;0;2;2;2
"6632";6632;0;0;0;0;0;0;3;3;3
"6633";6633;0;0;0;0;0;0;3;3;3
"6634";6634;0;0;0;0;0;0;0;0;1
"6635";6635;0;0;0;0;0;0;0;0;1
"6636";6636;0;0;0;0;0;0;0;0;1
"6637";6637;0;0;0;0;0;0;0;0;1
"6638";6638;0;0;0;0;0;0;2;2;2
"6639";6639;0;0;0;0;0;0;0;0;1
"6640";6640;0;0;0;0;0;0;0;0;1
"6641";6641;0;0;0;0;0;0;0;0;1
"6642";6642;0;0;0;0;0;0;0;0;1
"6643";6643;0;0;0;0;0;0;0;0;1
"6644";6644;0;0;0;0;0;0;3;3;3
"6645";6645;0;0;0;0;0;0;3;3;3
"6646";6646;0;0;0;0;0;0;3;3;3
"6647";6647;0;0;0;0;0;0;3;3;3
"6648";6648;0;0;0;0;0;0;3;3;3
"6649";6649;0;0;0;0;0;0;3;3;3
"6650";6650;0;0;0;0;0;0;3;3;3
"6651";6651;0;0;0;0;0;0;0;0;1
"6652";6652;0;0;0;0;0;0;0;0;1
"6653";6653;0;0;0;0;0;0;0;0;1
"6654";6654;0;0;0;0;0;0;0;0;1
"6655";6655;0;0;0;0;0;0;0;0;1
"6656";6656;0;0;0;0;0;0;0;0;1
"6657";6657;0;0;0;0;0;0;0;0;1
"6658";6658;0;0;0;0;0;0;0;0;1
"6659";6659;0;0;0;0;0;0;0;0;1
"6660";6660;0;0;0;0;0;0;0;0;1
"6661";6661;0;0;0;0;0;0;0;0;1
"6662";6662;0;0;0;0;0;0;0;0;1
"6663";6663;0;0;0;0;0;0;0;0;1
"6664";6664;0;0;0;0;0;0;0;0;1
"6665";6665;0;0;0;0;0;0;0;0;1
"6666";6666;0;0;0;0;0;0;0;0;1
"6667";6667;0;0;0;0;0;0;2;2;2
"6668";6668;0;0;0;0;0;0;0;0;1
"6669";6669;0;0;0;0;0;0;0;0;1
"6670";6670;0;0;0;0;0;0;0;0;1
"6671";6671;0;0;0;0;0;0;0;0;1
"6672";6672;0;0;0;0;0;0;0;0;1
"6673";6673;0;0;0;0;0;0;0;0;1
"6674";6674;0;0;0;0;0;0;0;0;1
"6675";6675;0;0;0;0;0;0;0;0;1
"6676";6676;0;0;0;0;0;0;0;0;1
"6677";6677;0;0;0;0;0;0;0;0;1
"6678";6678;0;0;0;0;0;0;0;0;1
"6679";6679;0;0;0;0;0;0;0;0;1
"6680";6680;0;0;0;0;0;0;0;0;1
"6681";6681;0;0;0;0;0;0;0;0;1
"6682";6682;0;0;0;0;0;0;0;0;1
"6683";6683;0;0;0;0;0;0;0;0;1
"6684";6684;0;0;0;0;0;0;0;0;1
"6685";6685;0;0;0;0;0;0;0;0;1
"6686";6686;0;0;0;0;0;0;0;0;1
"6687";6687;0;0;0;0;0;0;0;0;1
"6688";6688;0;0;0;0;0;0;0;0;1
"6689";6689;0;0;0;0;0;0;0;0;1
"6690";6690;0;0;0;0;0;0;0;0;1
"6691";6691;0;0;0;0;0;0;0;0;1
"6692";6692;0;0;0;0;0;0;0;0;1
"6693";6693;0;0;0;0;0;0;0;0;1
"6694";6694;0;0;0;0;0;0;0;0;1
"6695";6695;0;0;0;0;0;0;0;0;1
"6696";6696;0;0;0;0;0;0;0;0;1
"6697";6697;0;0;0;0;0;0;0;0;1
"6698";6698;0;0;0;0;0;0;0;0;1
"6699";6699;0;0;0;0;0;0;0;0;1
"6700";6700;0;0;0;0;0;0;0;0;1
"6701";6701;0;0;0;0;0;0;0;0;1
"6702";6702;0;0;0;0;0;0;3;3;3
"6703";6703;0;0;0;0;0;0;0;0;1
"6704";6704;0;0;0;0;0;0;0;0;1
"6705";6705;0;0;0;0;0;0;0;0;1
"6706";6706;0;0;0;0;0;0;0;0;1
"6707";6707;0;0;0;0;0;0;0;0;1
"6708";6708;0;0;0;0;0;0;0;0;1
"6709";6709;0;0;0;0;0;0;0;0;1
"6710";6710;0;0;0;0;0;0;0;0;1
"6711";6711;0;0;0;0;0;0;0;0;1
"6712";6712;0;0;0;0;0;0;3;3;3
"6713";6713;0;0;0;0;0;0;0;0;1
"6714";6714;0;0;0;0;0;0;0;0;1
"6715";6715;0;0;0;0;0;0;3;3;3
"6716";6716;0;0;0;0;0;0;3;3;3
"6717";6717;0;0;0;0;0;0;2;2;2
"6718";6718;0;0;0;0;0;0;0;0;1
"6719";6719;0;0;0;0;0;0;3;3;3
"6720";6720;0;0;0;0;0;0;0;0;1
"6721";6721;0;0;0;0;0;0;0;0;1
"6722";6722;0;0;0;0;0;0;2;2;2
"6723";6723;0;0;0;0;0;0;0;0;1
"6724";6724;0;0;0;0;0;0;0;0;1
"6725";6725;0;0;0;0;0;0;0;0;1
"6726";6726;0;0;0;0;0;0;0;0;1
"6727";6727;0;0;0;0;0;0;0;0;1
"6728";6728;0;0;0;0;0;0;0;0;1
"6729";6729;0;0;0;0;0;0;0;0;1
"6730";6730;0;0;0;0;0;0;0;0;1
"6731";6731;0;0;0;0;0;0;0;0;1
"6732";6732;0;0;0;0;0;0;3;3;3
"6733";6733;0;0;0;0;0;0;3;3;3
"6734";6734;0;0;0;0;0;0;3;3;3
"6735";6735;0;0;0;0;0;0;3;3;3
"6736";6736;0;0;0;0;0;0;2;2;2
"6737";6737;0;0;0;0;0;0;2;2;2
"6738";6738;0;0;0;0;0;0;0;0;1
"6739";6739;0;0;0;0;0;0;0;0;1
"6740";6740;0;0;0;0;0;0;0;0;1
"6741";6741;0;0;0;0;0;0;0;0;1
"6742";6742;0;0;0;0;0;0;0;0;1
"6743";6743;0;0;0;0;0;0;0;0;1
"6744";6744;0;0;0;0;0;0;0;0;1
"6745";6745;0;0;0;0;0;0;0;0;1
"6746";6746;0;0;0;0;0;0;0;0;1
"6747";6747;0;0;0;0;0;0;0;0;1
"6748";6748;0;0;0;0;0;0;0;0;1
"6749";6749;0;0;0;0;0;0;0;0;1
"6750";6750;0;0;0;0;0;0;0;0;1
"6751";6751;0;0;0;0;0;0;0;0;1
"6752";6752;0;0;0;0;0;0;0;0;1
"6753";6753;0;0;0;0;0;0;0;0;1
"6754";6754;0;0;0;0;0;0;0;0;1
"6755";6755;0;0;0;0;0;0;0;0;1
"6756";6756;0;0;0;0;0;0;0;0;1
"6757";6757;0;0;0;0;0;0;0;0;1
"6758";6758;0;0;0;0;0;0;3;3;3
"6759";6759;0;0;0;0;0;0;3;3;3
"6760";6760;0;0;0;0;0;0;3;3;3
"6761";6761;0;0;0;0;0;0;0;0;1
"6762";6762;0;0;0;0;0;0;0;0;1
"6763";6763;0;0;0;0;0;0;0;0;1
"6764";6764;0;0;0;0;0;0;0;0;1
"6765";6765;0;0;0;0;0;0;0;0;1
"6766";6766;0;0;0;0;0;0;0;0;1
"6767";6767;0;0;0;0;0;0;0;0;1
"6768";6768;0;0;0;0;0;0;0;0;1
"6769";6769;0;0;0;0;0;0;0;0;1
"6770";6770;0;0;0;0;0;0;2;2;2
"6771";6771;0;0;0;0;0;0;3;3;3
"6772";6772;0;0;0;0;0;0;3;3;3
"6773";6773;0;0;0;0;0;0;2;2;2
"6774";6774;0;0;0;0;0;0;2;2;2
"6775";6775;0;0;0;0;0;0;2;2;2
"6776";6776;0;0;0;0;0;0;2;2;2
"6777";6777;0;0;0;0;0;0;2;2;2
"6778";6778;0;0;0;0;0;0;2;2;2
"6779";6779;0;0;0;0;0;0;2;2;2
"6780";6780;0;0;0;0;0;0;2;2;2
"6781";6781;0;0;0;0;0;0;2;2;2
"6782";6782;0;0;0;0;0;0;2;2;2
"6783";6783;0;0;0;0;0;0;3;3;3
"6784";6784;0;0;0;0;0;0;3;3;3
"6785";6785;0;0;0;0;0;0;3;3;3
"6786";6786;0;0;0;0;0;0;0;0;1
"6787";6787;0;0;0;0;0;0;0;0;1
"6788";6788;0;0;0;0;0;0;2;2;2
"6789";6789;0;0;0;0;0;0;3;3;3
"6790";6790;0;0;0;0;0;0;2;2;2
"6791";6791;0;0;0;0;0;0;3;3;3
"6792";6792;0;0;0;0;0;0;0;0;1
"6793";6793;0;0;0;0;0;0;2;2;2
"6794";6794;0;0;0;0;0;0;2;2;2
"6795";6795;0;0;0;0;0;0;2;2;2
"6796";6796;0;0;0;0;0;0;2;2;2
"6797";6797;0;0;0;0;0;0;2;2;2
"6798";6798;0;0;0;0;0;0;3;3;3
"6799";6799;0;0;0;0;0;0;0;0;1
"6800";6800;0;0;0;0;0;0;3;3;3
"6801";6801;0;0;0;0;0;0;0;0;1
"6802";6802;0;0;0;0;0;0;0;0;1
"6803";6803;0;0;0;0;0;0;0;0;1
"6804";6804;0;0;0;0;0;0;0;0;1
"6805";6805;0;0;0;0;0;0;0;0;1
"6806";6806;0;0;0;0;0;0;0;0;1
"6807";6807;0;0;0;0;0;0;0;0;1
"6808";6808;0;0;0;0;0;0;0;0;1
"6809";6809;0;0;0;0;0;0;0;0;1
"6810";6810;0;0;0;0;0;0;0;0;1
"6811";6811;0;0;0;0;0;0;0;0;1
"6812";6812;0;0;0;0;0;0;0;0;1
"6813";6813;0;0;0;0;0;0;0;0;1
"6814";6814;0;0;0;0;0;0;0;0;1
"6815";6815;0;0;0;0;0;0;3;3;3
"6816";6816;0;0;0;0;0;0;0;0;1
"6817";6817;0;0;0;0;0;0;0;0;1
"6818";6818;0;0;0;0;0;0;0;0;1
"6819";6819;0;0;0;0;0;0;0;0;1
"6820";6820;0;0;0;0;0;0;0;0;1
"6821";6821;0;0;0;0;0;0;0;0;1
"6822";6822;0;0;0;0;0;0;0;0;1
"6823";6823;0;0;0;0;0;0;0;0;1
"6824";6824;0;0;0;0;0;0;0;0;1
"6825";6825;0;0;0;0;0;0;0;0;1
"6826";6826;0;0;0;0;0;0;0;0;1
"6827";6827;0;0;0;0;0;0;0;0;1
"6828";6828;0;0;0;0;0;0;3;3;3
"6829";6829;0;0;0;0;0;0;0;0;1
"6830";6830;0;0;0;0;0;0;0;0;1
"6831";6831;0;0;0;0;0;0;0;0;1
"6832";6832;0;0;0;0;0;0;0;0;1
"6833";6833;0;0;0;0;0;0;0;0;1
"6834";6834;0;0;0;0;0;0;0;0;1
"6835";6835;0;0;0;0;0;0;0;0;1
"6836";6836;0;0;0;0;0;0;2;2;2
"6837";6837;0;0;0;0;0;0;2;2;2
"6838";6838;0;0;0;0;0;0;0;0;1
"6839";6839;0;0;0;0;0;0;0;0;1
"6840";6840;0;0;0;0;0;0;0;0;1
"6841";6841;0;0;0;0;0;0;0;0;1
"6842";6842;0;0;0;0;0;0;0;0;1
"6843";6843;0;0;0;0;0;0;3;3;3
"6844";6844;0;0;0;0;0;0;0;0;1
"6845";6845;0;0;0;0;0;0;0;0;1
"6846";6846;0;0;0;0;0;0;0;0;1
"6847";6847;0;0;0;0;0;0;0;0;1
"6848";6848;0;0;0;0;0;0;0;0;1
"6849";6849;0;0;0;0;0;0;0;0;1
"6850";6850;0;0;0;0;0;0;0;0;1
"6851";6851;0;0;0;0;0;0;0;0;1
"6852";6852;0;0;0;0;0;0;0;0;1
"6853";6853;0;0;0;0;0;0;0;0;1
"6854";6854;0;0;0;0;0;0;0;0;1
"6855";6855;0;0;0;0;0;0;0;0;1
"6856";6856;0;0;0;0;0;0;3;3;3
"6857";6857;0;0;0;0;0;0;2;2;2
"6858";6858;0;0;0;0;0;0;3;3;3
"6859";6859;0;0;0;0;0;0;3;3;3
"6860";6860;0;0;0;0;0;0;0;0;1
"6861";6861;0;0;0;0;0;0;3;3;3
"6862";6862;0;0;0;0;0;0;2;2;2
"6863";6863;0;0;0;0;0;0;2;2;2
"6864";6864;0;0;0;0;0;0;0;0;1
"6865";6865;0;0;0;0;0;0;0;0;1
"6866";6866;0;0;0;0;0;0;3;3;3
"6867";6867;0;0;0;0;0;0;3;3;3
"6868";6868;0;0;0;0;0;0;0;0;1
"6869";6869;0;0;0;0;0;0;3;3;3
"6870";6870;0;0;0;0;0;0;2;2;2
"6871";6871;0;0;0;0;0;0;3;3;3
"6872";6872;0;0;0;0;0;0;0;0;1
"6873";6873;0;0;0;0;0;0;2;2;2
"6874";6874;0;0;0;0;0;0;0;0;1
"6875";6875;0;0;0;0;0;0;0;0;1
"6876";6876;0;0;0;0;0;0;0;0;1
"6877";6877;0;0;0;0;0;0;0;0;1
"6878";6878;0;0;0;0;0;0;0;0;1
"6879";6879;0;0;0;0;0;0;0;0;1
"6880";6880;0;0;0;0;0;0;0;0;1
"6881";6881;0;0;0;0;0;0;0;0;1
"6882";6882;0;0;0;0;0;0;0;0;1
"6883";6883;0;0;0;0;0;0;0;0;1
"6884";6884;0;0;0;0;0;0;0;0;1
"6885";6885;0;0;0;0;0;0;0;0;1
"6886";6886;0;0;0;0;0;0;0;0;1
"6887";6887;0;0;0;0;0;0;0;0;1
"6888";6888;0;0;0;0;0;0;0;0;1
"6889";6889;0;0;0;0;0;0;0;0;1
"6890";6890;0;0;0;0;0;0;0;0;1
"6891";6891;0;0;0;0;0;0;0;0;1
"6892";6892;0;0;0;0;0;0;0;0;1
"6893";6893;0;0;0;0;0;0;3;3;3
"6894";6894;0;0;0;0;0;0;0;0;1
"6895";6895;0;0;0;0;0;0;0;0;1
"6896";6896;0;0;0;0;0;0;0;0;1
"6897";6897;0;0;0;0;0;0;0;0;1
"6898";6898;0;0;0;0;0;0;0;0;1
"6899";6899;0;0;0;0;0;0;3;3;3
"6900";6900;0;0;0;0;0;0;3;3;3
"6901";6901;0;0;0;0;0;0;2;2;2
"6902";6902;0;0;0;0;0;0;2;2;2
"6903";6903;0;0;0;0;0;0;3;3;3
"6904";6904;0;0;0;0;0;0;3;3;3
"6905";6905;0;0;0;0;0;0;3;3;3
"6906";6906;0;0;0;0;0;0;3;3;3
"6907";6907;0;0;0;0;0;0;3;3;3
"6908";6908;0;0;0;0;0;0;2;2;2
"6909";6909;0;0;0;0;0;0;3;3;3
"6910";6910;0;0;0;0;0;0;3;3;3
"6911";6911;0;0;0;0;0;0;3;3;3
"6912";6912;0;0;0;0;0;0;0;0;1
"6913";6913;0;0;0;0;0;0;0;0;1
"6914";6914;0;0;0;0;0;0;0;0;1
"6915";6915;0;0;0;0;0;0;0;0;1
"6916";6916;0;0;0;0;0;0;0;0;1
"6917";6917;0;0;0;0;0;0;3;3;3
"6918";6918;0;0;0;0;0;0;2;2;2
"6919";6919;0;0;0;0;0;0;3;3;3
"6920";6920;0;0;0;0;0;0;2;2;2
"6921";6921;0;0;0;0;0;0;3;3;3
"6922";6922;0;0;0;0;0;0;3;3;3
"6923";6923;0;0;0;0;0;0;3;3;3
"6924";6924;0;0;0;0;0;0;3;3;3
"6925";6925;0;0;0;0;0;0;3;3;3
"6926";6926;0;0;0;0;0;0;3;3;3
"6927";6927;0;0;0;0;0;0;3;3;3
"6928";6928;0;0;0;0;0;0;0;0;1
"6929";6929;0;0;0;0;0;0;2;2;2
"6930";6930;0;0;0;0;0;0;3;3;3
"6931";6931;0;0;0;0;0;0;2;2;2
"6932";6932;0;0;0;0;0;0;2;2;2
"6933";6933;0;0;0;0;0;0;2;2;2
"6934";6934;0;0;0;0;0;0;2;2;2
"6935";6935;0;0;0;0;0;0;2;2;2
"6936";6936;0;0;0;0;0;0;2;2;2
"6937";6937;0;0;0;0;0;0;2;2;2
"6938";6938;0;0;0;0;0;0;2;2;2
"6939";6939;0;0;0;0;0;0;2;2;2
"6940";6940;0;0;0;0;0;0;2;2;2
"6941";6941;0;0;0;0;0;0;2;2;2
"6942";6942;0;0;0;0;0;0;0;0;0
"6943";6943;0;0;0;0;0;0;2;2;2
"6944";6944;0;0;0;0;0;0;2;2;2
"6945";6945;0;0;0;0;0;0;2;2;2
"6946";6946;0;0;0;0;0;0;2;2;2
"6947";6947;0;0;0;0;0;0;2;2;2
"6948";6948;0;0;0;0;0;0;2;2;2
"6949";6949;0;0;0;0;0;0;2;2;2
"6950";6950;0;0;0;0;0;0;2;2;2
"6951";6951;0;0;0;0;0;0;2;2;2
"6952";6952;0;0;0;0;0;0;3;3;3
"6953";6953;0;0;0;0;0;0;3;3;3
"6954";6954;0;0;0;0;0;0;2;2;2
"6955";6955;0;0;0;0;0;0;2;2;2
"6956";6956;0;0;0;0;0;0;2;2;2
"6957";6957;0;0;0;0;0;0;3;3;3
"6958";6958;0;0;0;0;0;0;3;3;3
"6959";6959;0;0;0;0;0;0;3;3;3
"6960";6960;0;0;0;0;0;0;3;3;3
"6961";6961;0;0;0;0;0;0;0;0;1
"6962";6962;0;0;0;0;0;0;2;2;2
"6963";6963;0;0;0;0;0;0;3;3;3
"6964";6964;0;0;0;0;0;0;0;0;1
"6965";6965;0;0;0;0;0;0;2;2;2
"6966";6966;0;0;0;0;0;0;3;3;3
"6967";6967;0;0;0;0;0;0;3;3;3
"6968";6968;0;0;0;0;0;0;3;3;3
"6969";6969;0;0;0;0;0;0;0;0;1
"6970";6970;0;0;0;0;0;0;0;0;1
"6971";6971;0;0;0;0;0;0;2;2;2
"6972";6972;0;0;0;0;0;0;2;2;2
"6973";6973;0;0;0;0;0;0;3;3;3
"6974";6974;0;0;0;0;0;0;2;2;2
"6975";6975;0;0;0;0;0;0;2;2;2
"6976";6976;0;0;0;0;0;0;2;2;2
"6977";6977;0;0;0;0;0;0;2;2;2
"6978";6978;0;0;0;0;0;0;2;2;2
"6979";6979;0;0;0;0;0;0;2;2;2
"6980";6980;0;0;0;0;0;0;3;3;3
"6981";6981;0;0;0;0;0;0;2;2;2
"6982";6982;0;0;0;0;0;0;2;2;2
"6983";6983;0;0;0;0;0;0;2;2;2
"6984";6984;0;0;0;0;0;0;2;2;2
"6985";6985;0;0;0;0;0;0;2;2;2
"6986";6986;0;0;0;0;0;0;3;3;3
"6987";6987;0;0;0;0;0;0;3;3;3
"6988";6988;0;0;0;0;0;0;2;2;2
"6989";6989;0;0;0;0;0;0;2;2;2
"6990";6990;0;0;0;0;0;0;2;2;2
"6991";6991;0;0;0;0;0;0;3;3;3
"6992";6992;0;0;0;0;0;0;0;0;1
"6993";6993;0;0;0;0;0;0;2;2;2
"6994";6994;0;0;0;0;0;0;0;0;1
"6995";6995;0;0;0;0;0;0;0;0;1
"6996";6996;0;0;0;0;0;0;0;0;1
"6997";6997;0;0;0;0;0;0;0;0;1
"6998";6998;0;0;0;0;0;0;0;0;1
"6999";6999;0;0;0;0;0;0;0;0;1
"7000";7000;0;0;0;0;0;0;0;0;1
"7001";7001;0;0;0;0;0;0;0;0;1
"7002";7002;0;0;0;0;0;0;0;0;1
"7003";7003;0;0;0;0;0;0;0;0;1
"7004";7004;0;0;0;0;0;0;0;0;1
"7005";7005;0;0;0;0;0;0;0;0;1
"7006";7006;0;0;0;0;0;0;0;0;1
"7007";7007;0;0;0;0;0;0;0;0;1
"7008";7008;0;0;0;0;0;0;0;0;1
"7009";7009;0;0;0;0;0;0;0;0;1
"7010";7010;0;0;0;0;0;0;0;0;1
"7011";7011;0;0;0;0;0;0;0;0;1
"7012";7012;0;0;0;0;0;0;0;0;1
"7013";7013;0;0;0;0;0;0;0;0;1
"7014";7014;0;0;0;0;0;0;0;0;1
"7015";7015;0;0;0;0;0;0;0;0;1
"7016";7016;0;0;0;0;0;0;3;3;3
"7017";7017;0;0;0;0;0;0;0;0;1
"7018";7018;0;0;0;0;0;0;0;0;1
"7019";7019;0;0;0;0;0;0;0;0;1
"7020";7020;0;0;0;0;0;0;0;0;1
"7021";7021;0;0;0;0;0;0;0;0;1
"7022";7022;0;0;0;0;0;0;0;0;1
"7023";7023;0;0;0;0;0;0;0;0;1
"7024";7024;0;0;0;0;0;0;3;3;3
"7025";7025;0;0;0;0;0;0;0;0;1
"7026";7026;0;0;0;0;0;0;0;0;1
"7027";7027;0;0;0;0;0;0;0;0;1
"7028";7028;0;0;0;0;0;0;0;0;1
"7029";7029;0;0;0;0;0;0;3;3;3
"7030";7030;0;0;0;0;0;0;2;2;2
"7031";7031;0;0;0;0;0;0;3;3;3
"7032";7032;0;0;0;0;0;0;0;0;1
"7033";7033;0;0;0;0;0;0;2;2;2
"7034";7034;0;0;0;0;0;0;0;0;1
"7035";7035;0;0;0;0;0;0;3;3;3
"7036";7036;0;0;0;0;0;0;0;0;1
"7037";7037;0;0;0;0;0;0;0;0;1
"7038";7038;0;0;0;0;0;0;3;3;3
"7039";7039;0;0;0;0;0;0;2;2;2
"7040";7040;0;0;0;0;0;0;2;2;2
"7041";7041;0;0;0;0;0;0;3;3;3
"7042";7042;0;0;0;0;0;0;2;2;2
"7043";7043;0;0;0;0;0;0;2;2;2
"7044";7044;0;0;0;0;0;0;2;2;2
"7045";7045;0;0;0;0;0;0;2;2;2
"7046";7046;0;0;0;0;0;0;2;2;2
"7047";7047;0;0;0;0;0;0;2;2;2
"7048";7048;0;0;0;0;0;0;2;2;2
"7049";7049;0;0;0;0;0;0;2;2;2
"7050";7050;0;0;0;0;0;0;2;2;2
"7051";7051;0;0;0;0;0;0;2;2;2
"7052";7052;0;0;0;0;0;0;2;2;2
"7053";7053;0;0;0;0;0;0;2;2;2
"7054";7054;0;0;0;0;0;0;2;2;2
"7055";7055;0;0;0;0;0;0;2;2;2
"7056";7056;0;0;0;0;0;0;2;2;2
"7057";7057;0;0;0;0;0;0;2;2;2
"7058";7058;0;0;0;0;0;0;2;2;2
"7059";7059;0;0;0;0;0;0;2;2;2
"7060";7060;0;0;0;0;0;0;2;2;2
"7061";7061;0;0;0;0;0;0;2;2;2
"7062";7062;0;0;0;0;0;0;2;2;2
"7063";7063;0;0;0;0;0;0;2;2;2
"7064";7064;0;0;0;0;0;0;2;2;2
"7065";7065;0;0;0;0;0;0;2;2;2
"7066";7066;0;0;0;0;0;0;2;2;2
"7067";7067;0;0;0;0;0;0;2;2;2
"7068";7068;0;0;0;0;0;0;2;2;2
"7069";7069;0;0;0;0;0;0;2;2;2
"7070";7070;0;0;0;0;0;0;2;2;2
"7071";7071;0;0;0;0;0;0;2;2;2
"7072";7072;0;0;0;0;0;0;2;2;2
"7073";7073;0;0;0;0;0;0;2;2;2
"7074";7074;0;0;0;0;0;0;2;2;2
"7075";7075;0;0;0;0;0;0;2;2;2
"7076";7076;0;0;0;0;0;0;2;2;2
"7077";7077;0;0;0;0;0;0;2;2;2
"7078";7078;0;0;0;0;0;0;2;2;2
"7079";7079;0;0;0;0;0;0;2;2;2
"7080";7080;0;0;0;0;0;0;2;2;2
"7081";7081;0;0;0;0;0;0;2;2;2
"7082";7082;0;0;0;0;0;0;2;2;2
"7083";7083;0;0;0;0;0;0;2;2;2
"7084";7084;0;0;0;0;0;0;2;2;2
"7085";7085;0;0;0;0;0;0;2;2;2
